Function Name, Cumulative Stack Size, Branch Type
"fast2_ldmpy",0,Closed
"fast2_ldmpy_asm",0,Closed
"fast2_ldrecipsqrt",0,Closed
"fast2_ldsub",0,Closed
"fast2_ldsub_asm",0,Closed
"fast2_qd2f",0,Closed
"fast2_qd2f_asm",0,Closed
"fast2_qld2d",0,Closed
"fastrpc_dsp_open_remote",0,Closed
"fastrpc_dsp_unmap_pages.extracted_region",0,Closed
"fastrpc_get_procs_mut",0,Closed
"fastrpc_get_uncompress_buf",0,Closed
"fastrpc_invoke_dispatch.extracted_region",0,Closed
"fastrpc_invoke_dispatch.extracted_region.61",0,Closed
"fastrpc_invoke_dispatch.extracted_region.62",0,Closed
"fastrpc_invoke_thread_init",0,Closed
"fastrpc_kpower_free_linelocked_memory.extracted_region",0,Closed
"fastrpc_kpower_free_linelocked_memory.extracted_region.62",0,Closed
"fastrpc_loader_deinit",0,Closed
"fastrpc_map_flush.extracted_region",0,Closed
"fastrpc_mem_dirty",0,Closed
"fastrpc_mem_needs_flush_all",0,Closed
"fastrpc_mem_set_flush_all",0,Closed
"fastrpc_port_get_local",0,Closed
"fastrpc_tracer_deinit",0,Closed
"fastrpc_uncompress_to_buf",0,Closed
"fcntl",0,Closed
"fdimf",0,Closed
"fegetenv",0,Closed
"fegetround",0,Closed
"fegettrapenable",0,Closed
"fesetenv",0,Closed
"ffs",0,Closed
"fileno",0,Closed
"findLargestBlockSize",0,Closed
"findNRemoveFreeBlockInBINs.extracted_region",0,Closed
"find_client",0,Closed
"find_client__merged",0,Closed
"find_client_by_addr",0,Closed
"find_event_pd",0,Closed
"find_service",0,Closed
"find_tx_q",0,Closed
"find_txn",0,Closed
"fmaf",0,Closed
"fmaxf",0,Closed
"fmemcpy_asm",0,Closed
"fminf",0,Closed
"fork",0,Closed
"fp_check_special_cases",0,Closed
"fp_pow_10",0,Closed
"fs_os_thread_self",0,Closed
"ftq_group_cleanup_threads_locked.extracted_region",0,Closed
"ftq_group_deinit_staticpd.extracted_region.30",0,Closed
"ftq_group_deinit_staticpd.extracted_region.31",0,Closed
"ftq_group_respond_pending_locked.extracted_region",0,Closed
"ftq_thread0_requeue.extracted_region.32",0,Closed
"ftq_thread_ctor2_locked",0,Closed
"ftq_thread_find_locked",0,Closed
"fw_disable_se_clock",0,Closed
"fw_enable_se_clock",0,Closed
"fw_init_qup_common",0,Closed
"getClient",0,Closed
"getOEMCodeTCGs",0,Closed
"getOEMTestTCGs",0,Closed
"getRequestDataSize",0,Closed
"get_actual_virt_pool",0,Closed
"get_chan_state",0,Closed
"get_client_table",0,Closed
"get_cmd_in_progress",0,Closed
"get_exp_qd",0,Closed
"get_gpii_idx",0,Closed
"get_local_address",0,Closed
"get_mant_qd",0,Closed
"get_module_load_size",0,Closed
"get_qurtos_island_stack_size",0,Closed
"get_system_address",0,Closed
"get_tlb_index_from_va",0,Closed
"getpid",0,Closed
"glink_channel_priority_comparator",0,Closed
"glink_core_get_default_interface",0,Closed
"glink_core_get_full_interface",0,Closed
"glink_core_qos_get_priority",0,Closed
"glink_core_setup_intentless_xport",0,Closed
"glink_core_stub_intentless",0,Closed
"glink_default_notify_rx_intent_req",0,Closed
"glink_default_notify_rx_sigs",0,Closed
"glink_dummy_tx_vprovider",0,Closed
"glink_iovec_pprovider",0,Closed
"glink_iovec_vprovider",0,Closed
"glink_lb_server_channel_find",0,Closed
"glink_lb_server_ctrl_rx_sigs_cb",0,Closed
"glink_lb_server_null_transform",0,Closed
"glink_lb_server_packet_count_checksum_transform",0,Closed
"glink_lb_server_packet_count_transform",0,Closed
"glink_lb_server_rx_intent_cb",0,Closed
"glink_lb_server_rx_sigs_cb",0,Closed
"glink_lb_server_timer_deinit",0,Closed
"glink_os_cache_prefetch",0,Closed
"glink_os_cs_acquire",0,Closed
"glink_os_cs_acquire.1.0",0,Closed
"glink_os_cs_acquire.1.0",0,Closed
"glink_os_cs_acquire.2.0",0,Closed
"glink_os_cs_deinit",0,Closed
"glink_os_event_deinit",0,Closed
"glink_os_mutex_acquire",0,Closed
"glink_os_mutex_deinit",0,Closed
"glink_os_string_compare",0,Closed
"glink_ssr_rx_sigs_cb",0,Closed
"glink_verify_open_cfg",0,Closed
"glink_verify_open_cfg_intentless",0,Closed
"glinki_acquire_edge_lock",0,Closed
"glinki_client_requested_xport_check",0,Closed
"glinki_find_remote_host",0,Closed
"glinki_get_rm_intent",0,Closed
"glinki_update_logging_filter",0,Closed
"glinki_xport_linkup",0,Closed
"glinki_xport_priority_comp",0,Closed
"gpi_eventInit",0,Closed
"gpi_eventreset",0,Closed
"gpi_eventwait",0,Closed
"gpi_memcpy",0,Closed
"gpi_memorybarrier",0,Closed
"gpi_memset",0,Closed
"gpio_findEntry",0,Closed
"gpio_findEntry.1.1",0,Closed
"gpio_findEntryByVector",0,Closed
"gpio_getFreeMux",0,Closed
"group_threads_find_tidq",0,Closed
"groups_find_pida",0,Closed
"groups_find_pida.1.0",0,Closed
"h_asinf",0,Closed
"h_cosf",0,Closed
"h_exp10f",0,Closed
"h_exp2f",0,Closed
"h_expf",0,Closed
"h_log10f",0,Closed
"h_log2f",0,Closed
"h_logf",0,Closed
"h_sinf",0,Closed
"h_tanf",0,Closed
"handle_abnormal_reset",0,Undetermined
"hash4",0,Closed
"hexagon_cache_cleaninv",0,Closed
"hexagon_cache_inva",0,Closed
"hexagon_memcpy_forward_vp4cp4n2",0,Closed
"hw_timer_curr_timetick",0,Closed
"hw_timer_init",0,Closed
"hw_timer_match_val",0,Closed
"hw_timer_prg_next_interrupt",0,Closed
"hwsolver_get_mode_chosen",0,Closed
"hwsolver_get_timeslot_chosen",0,Closed
"hwsolver_island_trans_cb",0,Closed
"i2c_lock",0,Closed
"i2c_qdi_root_signal_event",0,Closed
"i2c_unlock",0,Closed
"icbarb_fill_client_vector",0,Closed
"imaxabs",0,Closed
"init_and_load_se_firmware",0,Closed
"init_chan_regs",0,Closed
"init_evt_ring_regs",0,Closed
"inq_append",0,Closed
"inq_head",0,Closed
"inq_it_begin",0,Closed
"inq_it_deref",0,Closed
"inq_it_next",0,Closed
"inq_pop",0,Closed
"inq_size",0,Closed
"int_context_restore",0,Closed
"internal_register_sigex_update",0,Closed
"internal_register_sigex_update",0,Closed
"invoke_queue_find_pending",0,Closed
"ipc_packet_provider",0,Closed
"ipc_policy_get_link_scope",0,Closed
"ipc_policy_recv",0,Closed
"ipc_policy_send",0,Closed
"ipc_policy_symmetric",0,Closed
"ipc_router_compute_checksum",0,Closed
"ipc_router_find_link_policy",0,Closed
"ipc_router_find_name_policy",0,Closed
"ipc_router_get_client",0,Closed
"ipc_router_packet_init",0,Closed
"ipc_router_packet_length",0,Closed
"ipc_router_packet_peek",0,Closed
"ipc_router_policy_register",0,Closed
"ipc_router_remove_client",0,Closed
"is_amc_free",0,Closed
"is_debug_enabled",0,Closed
"is_qurtos_island_heap_present",0,Closed
"is_test_enabled",0,Closed
"isascii",0,Closed
"isatty",0,Closed
"isinf",0,Closed
"islandTrans_initialize",0,Closed
"island_mgr_island_exit",0,Closed
"island_spec_release",0,Closed
"isnan",0,Closed
"itoa_u",0,Closed
"itoa_u_piece",0,Closed
"jrand48",0,Closed
"kthread_migrate_init_locked",0,Closed
"l2lock_prepare_syscfg",0,Closed
"l2lock_restore_syscfg",0,Closed
"l64a_r",0,Closed
"labs",0,Closed
"lcong48",0,Closed
"llabs",0,Closed
"load_clade_dict",0,Closed
"load_clade_exc_hi",0,Closed
"load_tcm_pc",0,Closed
"load_tlb_dump",0,Closed
"loaded_process_lseek",0,Closed
"loaded_process_munmap",0,Closed
"loader_lock",0,Closed
"loader_unlock",0,Closed
"lockMutex",0,Closed
"lock_pimutex",0,Closed
"log10f",0,Closed
"log2f",0,Closed
"log_flush",0,Closed
"log_get_code",0,Closed
"log_get_length",0,Closed
"log_listener_notify",0,Closed
"log_mask_enabled",0,Closed
"log_process_LSM_mask_req",0,Closed
"log_process_LSM_mask_req.extracted_region",0,Closed
"log_process_config_pkt.extracted_region",0,Closed
"log_process_config_pkt.extracted_region.1.0_i16_0",0,Closed
"log_process_config_pkt.extracted_region.24",0,Closed
"log_process_config_pkt.extracted_region.24.1.0_i32_0.1_i16_0",0,Closed
"log_process_config_pkt.extracted_region.26",0,Closed
"log_process_config_pkt.extracted_region.27",0,Closed
"log_process_config_pkt.extracted_region.27.1.0.2_i32_0",0,Closed
"log_set_code",0,Closed
"log_set_length",0,Closed
"log_sleep_vote",0,Closed
"log_update_composite_mask",0,Closed
"logf",0,Closed
"longjmp",0,Closed
"lookup_user_mapping",0,Closed
"lowi_get_service_object_internal_v01",0,Closed
"lrand48",0,Closed
"mapOS_getGpioTable",0,Closed
"mapOS_getInterruptTable",0,Closed
"matchClient",0,Closed
"matchRequestState",0,Closed
"mbpipe_stats",0,Closed
"mbsinit",0,Closed
"mem_dynamic_wrap_invoke",0,Closed
"mem_free.extracted_region",0,Closed
"mem_fs_region_invoke",0,Closed
"mem_heap_enter_crit_sect",0,Closed
"mem_heap_get_chunk_size",0,Closed
"mem_heap_set_int_lock",0,Closed
"mem_memalign.extracted_region",0,Closed
"mem_page_size",0,Closed
"memchr",0,Closed
"memcmp",0,Closed
"memcmp.1.2_i32_4",0,Closed
"memcmp.1.2_i32_5",0,Closed
"memcmp.1.2_i32_8",0,Closed
"memcmp.1.2_i32_8",0,Closed
"memcpy",0,Closed
"memcpy_c",0,Closed
"memcpy_v",0,Closed
"memdebug_malloc",0,Closed
"memdebug_malloc_updateparams",0,Closed
"memdebug_updatecallerptr",0,Closed
"memdebug_updatecallerptr.1.0",0,Closed
"memheap_copy_frd_offset_at_end",0,Closed
"memheap_find_bin",0,Closed
"memheap_updatestats",0,Closed
"memheap_updatestats.1.2_i32_0",0,Closed
"memheap_updatestats.2.2_i32_1",0,Closed
"memmove_c",0,Closed
"memmove_v",0,Closed
"memory_barrier",0,Closed
"memset",0,Closed
"memset_c",0,Closed
"memster_child",0,Closed
"mfs_get_service_object_internal_v01",0,Closed
"micro_ULogInternal_UsesFastWrite",0,Closed
"micro_ULog_Enable",0,Closed
"micro_diagbuffer_debug_vmsg_ext.extracted_region.2",0,Closed
"micro_diagbuffer_debug_vmsg_ext.extracted_region.3",0,Closed
"micro_diagbuffer_drain_check",0,Closed
"micro_diagbuffer_internal_is_read_valid",0,Closed
"micro_msg_v2_send_ext.extracted_region",0,Closed
"mipsMgr_AggregateMips",0,Closed
"mmap",0,Closed
"mmstd_strlcpy",0,Closed
"mmstd_strncmp",0,Closed
"mmstd_strnlen",0,Closed
"mod_table_open.extracted_region",0,Closed
"mod_table_open.extracted_region.30",0,Closed
"mprotect",0,Closed
"mrand48",0,Closed
"msg_get_ssid_masks_adv",0,Closed
"msg_get_ssid_masks_adv.1.4_i8_1",0,Closed
"msg_mask_binary_search",0,Closed
"msg_process_LSM_mask_req",0,Closed
"msg_set_all_rt_masks_adv.extracted_region",0,Closed
"msg_sleep_vote",0,Closed
"munmap",0,Closed
"nan",0,Closed
"nanf",0,Closed
"nanl",0,Closed
"noop_tres",0,Closed
"notandoreq",0,Closed
"notify_qdi_drv_deinit",0,Closed
"npa_begin_transaction",0,Closed
"npa_binary_update_fcn",0,Closed
"npa_client_type_name",0,Closed
"npa_create_query_handle",0,Closed
"npa_define_node_continuation.extracted_region",0,Closed
"npa_define_transaction",0,Closed
"npa_destroy_query_handle",0,Closed
"npa_end_transaction",0,Closed
"npa_event_action_trigger.extracted_region",0,Closed
"npa_event_action_trigger_system_event.extracted_region",0,Closed
"npa_find_raw_resource",0,Closed
"npa_find_resource",0,Closed
"npa_find_resource_link",0,Closed
"npa_in_stm_node_created",0,Closed
"npa_is_next_wakeup_after_nas",0,Closed
"npa_list_Apply2",0,Closed
"npa_max_update_fcn",0,Closed
"npa_min_update_fcn",0,Closed
"npa_new_event.extracted_region",0,Closed
"npa_no_client_create_fcn",0,Closed
"npa_process_request.extracted_region.32",0,Closed
"npa_process_request.extracted_region.33",0,Closed
"npa_query_resource",0,Closed
"npa_resource_available_cb.extracted_region",0,Closed
"npa_resource_has_attribute",0,Closed
"npa_trigger_wildcard_callback",0,Closed
"nrand48",0,Closed
"ntohl",0,Closed
"null_driver_fcn",0,Closed
"null_update_fcn",0,Closed
"open_connection",0,Closed
"open_mod_handle_open",0,Closed
"open_mod_table_dtor_imp.extracted_region",0,Closed
"open_mod_table_dtor_imp.extracted_region.29",0,Closed
"os_is_in_irq_mode",0,Closed
"os_ptrace",0,Closed
"os_ptrace_asm",0,Closed
"osal_atomic_compare_and_set",0,Closed
"osal_atomic_compare_and_set.1.1_i32_0.2_i32_1",0,Closed
"osal_delete_crit_sect",0,Closed
"osal_delete_mutex",0,Closed
"osal_enter_crit_sect",0,Closed
"osal_ints_are_locked",0,Closed
"osal_lock_mutex",0,Closed
"osal_lock_mutex.1.0",0,Closed
"osal_lock_mutex.1.0",0,Closed
"osal_lock_mutex.1.0",0,Closed
"osal_lock_mutex.1.0",0,Closed
"osal_lock_mutex.1.0",0,Closed
"osal_lock_mutex.2.0",0,Closed
"osal_lock_mutex.2.0",0,Closed
"osal_lock_mutex.2.0",0,Closed
"osal_lock_mutex.3.0",0,Closed
"osal_pthread_getspecific",0,Closed
"osal_pthread_setspecific",0,Closed
"osal_thread_get_pri",0,Closed
"osal_thread_self",0,Closed
"osal_thread_wait",0,Closed
"pd_dump_security_debug_enabled",0,Closed
"pd_elf_sectab_prepare_offsets",0,Closed
"pd_mon_get_mgmt_tlskey",0,Closed
"pd_mon_internal_get_asid",0,Closed
"pd_mon_internal_get_servreg_h",0,Closed
"pdcHAL_setTriggerConfig",0,Closed
"pdcHwio_initialize",0,Closed
"pdcInt_enable__merged.extracted_region",0,Closed
"pdcInt_findEntry",0,Closed
"pdcProfile_getUnitData",0,Closed
"pdcTcs_getAllResourceList",0,Closed
"pdc_seq_copy_cmd_seq",0,Closed
"pdc_seq_hal_cfg_br_addr",0,Closed
"pdc_seq_hal_cfg_delay",0,Closed
"pdc_seq_hal_copy_cmd_seq",0,Closed
"pdc_seq_hal_enable",0,Closed
"pdc_seq_handle_internal_cfg",0,Closed
"pdc_seq_target_init",0,Closed
"perf_add_usec",0,Closed
"pl_add",0,Closed
"pl_compare",0,Closed
"pl_div32",0,Closed
"pl_find_bn_MSB1",0,Closed
"pl_inverse32",0,Closed
"pl_montmul_one_opt",0,Closed
"pl_montmul_ref",0,Closed
"pl_mult_base_mod_m",0,Closed
"pl_pbl_SHA1Transform",0,Closed
"pl_pbl_clk_julian_to_secs",0,Closed
"pl_pbl_secasn1_close_sequence",0,Closed
"pl_pbl_secasn1_decode_bit_string",0,Closed
"pl_pbl_secasn1_decode_boolean",0,Closed
"pl_pbl_secasn1_decode_length",0,Closed
"pl_pbl_secasn1_decode_tag",0,Closed
"pl_pbl_secasn1_end",0,Closed
"pl_pbl_secasn1_next_field",0,Closed
"pl_pbl_secasn1_next_field.1.2_i32_0",0,Closed
"pl_pbl_secasn1_next_field.2.2_i32_16",0,Closed
"pl_pbl_secasn1_next_field.3.2_i32_2",0,Closed
"pl_pbl_secasn1_next_field.4.2_i32_3",0,Closed
"pl_pbl_secasn1_next_field.5.2_i32_6",0,Closed
"pl_pbl_secx509_check_cert_list",0,Closed
"pl_pbl_secx509_name_cmp",0,Closed
"pl_pbl_secx509_parse_dn",0,Closed
"pl_pbl_secx509_parse_sig_algorithm",0,Closed
"pl_secboot_deinit",0,Closed
"pl_secboot_hash",0,Closed
"pl_secboot_hw_get_msm_hw_id",0,Closed
"pl_secboot_hw_get_root_of_trust",0,Closed
"pl_secboot_hw_get_serial_num",0,Closed
"pl_secboot_hw_get_use_serial_num",0,Closed
"pl_secboot_init",0,Closed
"pl_secboot_verify_exponent",0,Closed
"pl_secmath_BIGINT_read_unsigned_bin",0,Closed
"pl_sub",0,Closed
"pl_sub__merged",0,Closed
"plat_delay_us",0,Closed
"plat_get_device_config",0,Closed
"plat_get_device_config_base",0,Closed
"plat_get_index_in_device_config_array",0,Closed
"plat_get_num_clients",0,Closed
"plat_get_num_initialized_cores",0,Closed
"plat_in_exception_context",0,Closed
"plat_interrupt_deregister",0,Closed
"plat_interrupt_register",0,Closed
"plat_mem_flush_cache",0,Closed
"plat_mem_invalidate_cache",0,Closed
"plat_mutex_global_lock",0,Closed
"plat_mutex_instance_lock",0,Closed
"plat_mutex_instance_lock.1.1_i8_0.2_i8_0",0,Closed
"plat_release_device_config",0,Closed
"plat_signal_de_init",0,Closed
"plat_signal_event",0,Closed
"plat_signal_init",0,Closed
"pm_prm_vector_driver_fcn",0,Closed
"portal_invoke",0,Closed
"portal_release",0,Closed
"precomputed_numbers",0,Closed
"process_master_latency_request.extracted_region",0,Closed
"process_master_latency_request.extracted_region.1.0_i32_0",0,Closed
"process_tx_data",0,Closed
"pt_get_arch_stub_buffer",0,Closed
"pt_get_core_stub_buffer",0,Closed
"pt_get_pid_from_thread_id",0,Closed
"pt_get_thread_info",0,Closed
"pt_handle_cont",0,Closed
"pt_handle_continue",0,Closed
"pt_handle_register",0,Closed
"pt_handle_regs_data",0,Closed
"pt_handle_single_step",0,Closed
"pt_handle_ss",0,Closed
"pt_is_debugging_allowed",0,Closed
"pt_wait_for_bkpt_event",0,Closed
"pthread_getspecific",0,Closed
"pthread_mutex_unlock",0,Closed
"pthread_mutexattr_destroy",0,Closed
"pthread_mutexattr_gettype",0,Closed
"pthread_mutexattr_init",0,Closed
"pthread_mutexattr_settype",0,Closed
"pthread_self",0,Closed
"pthread_setspecific",0,Closed
"pwrMgr_checkHvxLockStatus",0,Closed
"pwr_utils_lvl_resource_idx",0,Closed
"pwr_utils_named_resource_lvls_count",0,Closed
"pwr_utils_resource_lvls_count",0,Closed
"pwr_utils_vlvl",0,Closed
"pwrdb_find_existing_event",0,Closed
"pwrdb_log_Ulog_to_QDSS",0,Closed
"pwrdb_log_message.extracted_region",0,Closed
"pwrdb_next_log_item",0,Closed
"pwrdb_npa_node_max",0,Closed
"pwrdb_npa_resource_init",0,Closed
"pwrdb_open_DAL_SPMI",0,Closed
"pwrdb_pack_log_items_reset",0,Closed
"pwrdb_process_commands.extracted_region",0,Closed
"pwrdb_timer_id_is_ok",0,Closed
"q6LPMConfig_setRpmhHandshake",0,Closed
"q6LPMConfig_setupL2Config",0,Closed
"q6LPMConfig_setupL2Config.1.0_i8_0",0,Closed
"q6LPMConfig_setupTCMConfig",0,Closed
"q6LPMConfig_setupTCMConfig.1.0_i8_0",0,Closed
"qd2d",0,Closed
"qd_add",0,Closed
"qd_add_dq",0,Closed
"qd_add_qd",0,Closed
"qd_fabs",0,Closed
"qd_gt",0,Closed
"qd_gt_dq",0,Closed
"qd_gt_qd",0,Closed
"qd_lt",0,Closed
"qd_lt_dq",0,Closed
"qd_lt_qd",0,Closed
"qd_mul",0,Closed
"qd_mul_dq",0,Closed
"qd_mul_qd",0,Closed
"qd_neg",0,Closed
"qd_self_increment",0,Closed
"qd_self_increment_qd",0,Closed
"qd_self_mul",0,Closed
"qd_self_mul_qd",0,Closed
"qd_self_sub",0,Closed
"qd_self_sub_dd",0,Closed
"qd_sub",0,Closed
"qd_sub_dq",0,Closed
"qd_sub_qd",0,Closed
"qdi_uart_release",0,Closed
"qdss_control_get_etm",0,Closed
"qdss_control_set_etm_rpm",0,Closed
"qdss_csr_timestamp_sync",0,Closed
"qdss_csr_timestamp_sync_renable",0,Closed
"qdss_ctrl_etm_disable",0,Closed
"qdss_ctrl_etm_get_param",0,Closed
"qdss_ctrl_etm_init_config_def",0,Closed
"qdss_ctrl_etm_set_param",0,Closed
"qdss_get_ssc_fun_config",0,Closed
"qdss_get_ssc_tsctr_freq",0,Closed
"qdss_lpm_enable",0,Closed
"qdss_qmi_ctrl_svc_connect_cb",0,Closed
"qdss_qmi_ctrl_svc_disconnect_cb",0,Closed
"qdss_qmi_ctrl_svc_process_rqst_cb",0,Closed
"qdss_qurt_lpm_enable",0,Closed
"qdss_ssc_ts_lpi_request",0,Closed
"qdssc_get_service_object_internal_v01",0,Closed
"qfsys_mmap",0,Closed
"qmi_cci_client_lookup",0,Closed
"qmi_cci_client_unlink",0,Closed
"qmi_cci_os_copy_os_params",0,Closed
"qmi_cci_os_signal_clear",0,Closed
"qmi_cci_xport_recv.extracted_region",0,Closed
"qmi_client_send_raw_msg_sync.extracted_region",0,Closed
"qmi_csi_cb_err_translate",0,Closed
"qmi_csi_idl_err_translate",0,Closed
"qmi_csi_msg_list_find",0,Closed
"qmi_idl_decode_element.extracted_region",0,Closed
"qmi_idl_encode_length",0,Closed
"qmi_idl_encode_resp_tlv",0,Closed
"qmi_idl_find_msg",0,Closed
"qmi_idl_get_idl_version",0,Closed
"qmi_idl_get_idl_version__merged",0,Closed
"qmi_idl_get_inherited_service_object",0,Closed
"qmi_idl_get_max_message_len",0,Closed
"qmi_idl_get_max_service_len",0,Closed
"qmi_idl_get_message_c_struct_len",0,Closed
"qmi_idl_get_service_id",0,Closed
"qmi_idl_get_std_resp_tlv_len",0,Closed
"qmi_idl_next_element",0,Closed
"qmutex_lock",0,Closed
"qrecv",0,Closed
"qrecvfrom",0,Closed
"qsend",0,Closed
"qsendto",0,Closed
"qsetsockopt",0,Closed
"qsocket",0,Closed
"qsocket_init",0,Closed
"queue_deinit",0,Closed
"queue_init",0,Closed
"queue_push",0,Closed
"queue_read_element",0,Closed
"queue_reset_read_index",0,Closed
"qup_common_get_hw_version",0,Closed
"qup_hw_version",0,Closed
"qurt_allsignal_destroy",0,Closed
"qurt_allsignal_init",0,Closed
"qurt_allsignal_set",0,Closed
"qurt_allsignal_wait",0,Closed
"qurt_anysignal_clear",0,Closed
"qurt_anysignal_clear.1.0",0,Closed
"qurt_anysignal_clear.1.0",0,Closed
"qurt_anysignal_clear.1.0",0,Closed
"qurt_anysignal_clear.1.0",0,Closed
"qurt_anysignal_clear.1.0.1_i32_1",0,Closed
"qurt_anysignal_clear.1.0.1_i32_1",0,Closed
"qurt_anysignal_clear.1.0.1_i32_512",0,Closed
"qurt_anysignal_clear.1.1_i32_1",0,Closed
"qurt_apcr_control",0,Closed
"qurt_api_version",0,Closed
"qurt_barrier_destroy",0,Closed
"qurt_barrier_init",0,Closed
"qurt_cache_l1kill",0,Closed
"qurt_callback_register_onspawn",0,Closed
"qurt_client_proxy_ref_add",0,Closed
"qurt_client_proxy_ref_install",0,Closed
"qurt_client_proxy_ref_remove",0,Closed
"qurt_cond_broadcast",0,Closed
"qurt_cond_destroy",0,Closed
"qurt_cond_init",0,Closed
"qurt_cond_signal",0,Closed
"qurt_cond_wait2",0,Closed
"qurt_debug_monitor_ctrl",0,Closed
"qurt_doangel",0,Closed
"qurt_etm_enable",0,Closed
"qurt_etm_set_atb",0,Closed
"qurt_etm_set_breakarea",0,Closed
"qurt_etm_set_breakpoint",0,Closed
"qurt_etm_set_config",0,Closed
"qurt_etm_testbus_set_config",0,Closed
"qurt_event_register",0,Closed
"qurt_exception_raise_fatal",0,Closed
"qurt_exception_raise_nonfatal",0,Closed
"qurt_exception_shutdown_fatal",0,Closed
"qurt_exception_shutdown_fatal2",0,Closed
"qurt_fastint_deregister",0,Closed
"qurt_fastint_register",0,Closed
"qurt_fd_table_remove",0,Closed
"qurt_futex_wait",0,Closed
"qurt_futex_wait.1.1_i32_0",0,Closed
"qurt_futex_wait_cancellable",0,Closed
"qurt_futex_wait_cancellable.1.1_i32_0",0,Closed
"qurt_futex_wake",0,Closed
"qurt_futex_wake.1.1_i32_1",0,Closed
"qurt_futex_wake.1.1_i32_1",0,Closed
"qurt_futex_wake.1.1_i32_1",0,Closed
"qurt_futex_wake.1.1_i32_1",0,Closed
"qurt_futex_wake.1.1_i32_1",0,Closed
"qurt_futex_wake.2.1_i32_2",0,Closed
"qurt_get_core_pcycles",0,Closed
"qurt_get_thread_id_in_tcb",0,Closed
"qurt_hvx_cancel_reserve",0,Closed
"qurt_hvx_cancel_reserve_with_asid",0,Closed
"qurt_hvx_get_lock_val",0,Closed
"qurt_hvx_get_mode",0,Closed
"qurt_hvx_get_units",0,Closed
"qurt_hvx_lock",0,Closed
"qurt_hvx_release_hvx_with_asid",0,Closed
"qurt_hvx_reserve",0,Closed
"qurt_hvx_try_lock",0,Closed
"qurt_hvx_unlock",0,Closed
"qurt_init",0,Closed
"qurt_interrupt_acknowledge",0,Closed
"qurt_interrupt_clear",0,Closed
"qurt_interrupt_deregister",0,Closed
"qurt_interrupt_disable",0,Closed
"qurt_interrupt_disable_all",0,Closed
"qurt_interrupt_enable",0,Closed
"qurt_interrupt_get_config",0,Closed
"qurt_interrupt_get_registered",0,Closed
"qurt_interrupt_raise",0,Closed
"qurt_interrupt_register",0,Closed
"qurt_interrupt_set_config",0,Closed
"qurt_interrupt_set_island",0,Closed
"qurt_interrupt_status",0,Closed
"qurt_island_attr_add",0,Closed
"qurt_island_attr_add_mem",0,Closed
